aadb=1,嗷嗷待哺
xtzb=1,悉听尊便
xtzz=1,小兔崽子
xuaj=1,刑事案件
xuba=1,心神不安
xubd=1,心神不定
xubg=1,学术报告
xubn=1,西双版纳
xubr=1,形势逼人
xubv=1,心术不正
xudd=1,信誓旦旦
xudf=1,蓄势待发
xudr=1,先声夺人
xudv=1,兴师动众
xueu=1,凶神恶煞
xuex=1,相视而笑
xufm=1,小试锋芒
xuhl=1,小事化了
xuib=1,兴衰成败
xuii=1,心事重重
xuil=1,细水长流
xujb=1,形神兼备
xujd=1,行善积德
xujl=1,学术交流
xuju=1,雪上加霜
xulu=1,显山露水
xulw=1,学术论文
xunj=1,销声匿迹
xunl=1,信手拈来
xunr=1,息事宁人
xupg=1,袖手旁观
xuq=1,显示器
xuqd=1,西沙群岛
xuqg=1,仙山琼阁
xusu=1,学生宿舍
xuuf=1,现身说法
xuup=1,学术水平
xuvy=1,形式主义
xuwt=1,现实问题
xuwz=1,兴师问罪
xux=1,学术性
xuxj=1,小手小脚
xuxk=1,相生相克
xuxq=1,细声细气
xuxw=1,学士学位
xuyv=1,小事一桩
xuyx=1,修身养性
xuyy=1,现实意义
xuzr=1,行尸走肉
xv=1,下周
xv=1,修正
xvb=1,修正版
xvbb=1,兴致勃勃
xvbm=1,行政部门
xvbx=1,心照不宣
xvd=1,学着点
xvdm=1,心知肚明
xvdw=1,行政单位
xve=1,下周二
xvf=1,县政府
xvgl=1,西装革履
xvh=1,瞎指挥
xvhw=1,相知恨晚
xvhz=1,先斩后奏
xvj=1,新专辑
xvjd=1,小中见大
xvjg=1,行政机关
xvkk=1,心直口快
xvl=1,下周六
xvll=1,血债累累
xvmj=1,细枝末节
xvmu=1,闲着没事
xvq=1,行政区
xvqh=1,行政区划
xvqu=1,险中求胜
xvr=1,下周日
xvrw=1,细致入微
xvs=1,下周三
xvst=1,雪中送炭
xvt=1,瞎折腾
xvtg=1,显著提高
xvuu=1,虚张声势
xvvj=1,寻章摘句
xvw=1,下周五
xvwj=1,项庄舞剑
xvwm=1,削职为民
xvx=1,象征性
xvxh=1,血债血还
xvxj=1,先知先觉
xvy=1,下周一
xvyk=1,笑逐颜开
xvyl=1,晓之以理
xvyn=1,行之有年
xvyu=1,心中有数
xvyx=1,行之有效
xvyy=1,象征意义
xw=1,希望
xwdm=1,胸无点墨
xwdv=1,胸无大志
xwey=1,心无二用
xwfd=1,兴旺发达
xwhv=1,秀外慧中
xwi=1,下午茶
xwif=1,胸无城府
xwj=1,显微镜
xwl=1,想歪了
xwlb=1,新闻联播
xwlj=1,喜闻乐见
xwll=1,行万里路
xwmj=1,细微末节
xwpm=1,虚无缥缈
xwpw=1,心无旁骛
xwrv=1,鲜为人知
xwsr=1,兴味索然
xwuj=1,县委书记
xwv=1,写文章
xwvj=1,学无止境
xwvy=1,弦外之音
xwx=1,新文学
xwxs=1,衔尾相随
xwy=1,夏威夷
xwyd=1,虚位以待
xwyt=1,吓我一跳
xwzn=1,心无杂念
xx=1,学习
xxbb=1,雄心勃勃
xxbb=1,修修补补
xxbg=1,刑讯逼供
xxbl=1,凶相毕露
xxbn=1,心绪不宁
xxby=1,唏嘘不已
xxdd=1,许许多多
xxdh=1,熊熊大火
xxdv=1,馨香祷祝
xxff=1,学习方法
xxg=1,吸血鬼
xxgm=1,洗心革面
xxhh=1,嘻嘻哈哈
xxhu=1,险象环生
xxij=1,学习成绩
xxji=1,相形见绌
xxjj=1,循序渐进
xxju=1,小心谨慎
xxkk=1,辛辛苦苦
xxl=1,想象力
xxlh=1,熊熊烈火
xxli=1,心血来潮
xxll=1,淅淅沥沥
xxll=1,稀稀拉拉
xxlt=1,消息灵通
xxn=1,谢谢你
xxnl=1,学习能力
xxnm=1,嬉笑怒骂
xxrk=1,欣喜若狂
xxrn=1,选贤任能
xxrr=1,熙熙攘攘
xxru=1,栩栩如生
xxss=1,形形色色
xxss=1,潇潇洒洒
xxui=1,心想事成
xxuu=1,虚虚实实
xxuy=1,循循善诱
xxvh=1,星星之火
xxvv=1,雄心壮志
xxvy=1,行侠仗义
xxwv=1,心向往之
xxwz=1,象形文字
xxx=1,笑嘻嘻
xxxg=1,息息相关
xxxr=1,欣欣向荣
xxxv=1,心胸狭窄
xxxx=1,惺惺相惜
xxxy=1,心心相印
xxy=1,小心眼
xxyd=1,虚席以待
xxyj=1,喜新厌旧
xxyk=1,喜笑颜开
xxys=1,喜形于色
xxyx=1,修心养性
xxyy=1,小心翼翼
xxyy=1,香消玉殒
xxzl=1,学习资料
xxzt=1,惺惺作态
xy=1,需要
xybg=1,心有不甘
xybl=1,形影不离
xydg=1,兄友弟恭
xydm=1,鲜艳夺目
xydu=1,幸运的是
xyeq=1,向隅而泣
xyf=1,洗衣粉
xyfm=1,降妖伏魔
xyfu=1,咸鱼翻身
xyfw=1,逍遥法外
xyg=1,下一个
xygx=1,血缘关系
xyh=1,下一回
xyif=1,心悦诚服
xyim=1,降妖除魔
xyiq=1,相映成趣
xyiv=1,胸有成竹
xyix=1,相沿成习
xyiy=1,夕阳产业
xyj=1,洗衣机
xyj=1,西游记
xyjb=1,悬崖绝壁
xyl=1,吸引力
xylm=1,悬崖勒马
xylu=1,行云流水
xylx=1,心有灵犀
xymm=1,硝烟弥漫
xynn=1,心痒难挠
xypp=1,汹涌澎湃
xypv=1,稀有品种
xysi=1,学有所成
xysy=1,闲言碎语
xyu=1,下意识
xyud=1,下意识的
xyuv=1,骁勇善战
xyux=1,休养生息
xyvt=1,象牙之塔
xyvy=1,学以致用
xywi=1,习以为常
xywm=1,相依为命
xywv=1,信以为真
xyww=1,羞与为伍
xywy=1,虚与委蛇
xyx=1,想一想
xyxd=1,形影相吊
xyxf=1,血雨腥风
xyxs=1,形影相随
xyxx=1,夕阳西下
xyxy=1,闲言闲语
xyyg=1,需要一个
xyyh=1,闲云野鹤
xyyj=1,心有余悸
xyym=1,心猿意马
xyyq=1,吸引眼球
xyzg=1,兴妖作怪
xyzz=1,逍遥自在
xz=1,现在
xz=1,选择
xzb=1,心脏病
xzbd=1,行踪不定
xzh=1,现在还
xzj=1,写字间
xzkl=1,现在看来
xzl=1,写字楼
xzlh=1,幸灾乐祸
xzlu=1,现在来说
xzm=1,瞎琢磨
xzmj=1,寻踪觅迹
xzmx=1,瞎子摸象
xzq=1,协奏曲
xzr=1,闲杂人
xzrd=1,闲杂人等
xzrj=1,惜字如金
xzt=1,写字台
xzu=1,现在是
xzul=1,削足适履
xzum=1,心醉神迷
xzx=1,选择性
xzxs=1,孝子贤孙
xzy=1,写作业
xzyf=1,雄姿英发
xzyj=1,现在已经
yagv=1,有碍观瞻
yaki=1,有案可查
yauh=1,因爱生恨
yayh=1,又爱又恨
ybbh=1,夜不闭户
ybbn=1,欲罢不能
ybbq=1,一病不起
ybbt=1,衣不蔽体
ybdt=1,一步登天
ybdw=1,一步到位
ybeg=1,掩鼻而过
ybey=1,一般而言
ybf=1,一部分
ybfq=1,月白风清
ybfr=1,一部分人
ybgs=1,夜不归宿
ybgx=1,一笔勾销
ybh=1,也不会
ybhm=1,烟波浩渺
ybim=1,夜不成寐
ybiu=1,永不超生
ybjl=1,由表及里
ybjr=1,也不尽然
ybjy=1,言不及义
ybkj=1,遥不可及
ybkn=1,也不可能
ybky=1,也不可以
yblu=1,一不留神
yblw=1,也不例外
yblx=1,有背良心
ybnm=1,夜不能寐
ybnu=1,也不能说
ybqr=1,养兵千日
ybr=1,要不然
ybrc=1,义不容辞
ybrm=1,原班人马
ybru=1,用兵如神
ybry=1,也不容易
ybs=1,也不算
ybsg=1,夜半三更
ybsv=1,一波三折
ybtd=1,一败涂地
ybu=1,又不是
ybuw=1,也不失为
ybvb=1,以暴制暴
ybvd=1,也不知道
ybvj=1,一本正经
ybvl=1,一臂之力
ybvy=1,一步之遥
ybwe=1,一般无二
ybwg=1,也不为过
ybwh=1,有备无患
ybwl=1,一本万利
ybwp=1,一波未平
ybxv=1,鹬蚌相争
ybxx=1,一不小心
ybyb=1,一步一步
ybyd=1,也不一定
ybyg=1,也不应该
ybyq=1,亦步亦趋
ybyv=1,言不由衷
ybyy=1,愿不愿意
ybyz=1,一兵一卒
ybz=1,一辈子
ybzb=1,一败再败
ybzh=1,一鼻子灰
ycbd=1,用词不当
ycdf=1,阴曹地府
ycdz=1,以词定字
ycej=1,一蹴而就
ycel=1,由此而来
ycfi=1,异彩纷呈
ycih=1,以次充好
ycjb=1,由此及彼
ycjg=1,有错就改
yckj=1,由此可见
yckl=1,由此看来
yckv=1,由此可知
ycl=1,原材料
yclt=1,以此类推
yctu=1,与此同时
ycuj=1,因材施教
ycwr=1,以此为荣
ycwv=1,以此为准
ycx=1,一次性
ycyg=1,与此有关
ycyi=1,阴错阳差
ycym=1,一草一木
ycyq=1,淫词艳曲
yczc=1,一错再错
yd=1,一定
yda=1,印第安
ydar=1,印第安人
ydb=1,一大半
ydbd=1,一动不动
ydbf=1,一大部分
ydbu=1,言多必失
ydby=1,以德报怨
ydcr=1,应对从容
ydd=1,一点点
yddm=1,以点带面
yde=1,一点儿
ydei=1,易地而处
ydel=1,远道而来
ydf=1,一顿饭
ydfi=1,雨打风吹
ydfl=1,一代风流
ydfq=1,云淡风轻
ydfr=1,以德服人
ydfu=1,有的放矢
ydfw=1,一定范围
ydg=1,一等功
ydgd=1,以毒攻毒
ydgf=1,有点过分
ydgv=1,有点固执
ydgx=1,有点搞笑
ydh=1,一段话
ydhl=1,移动互联
ydhp=1,有点害怕
ydhz=1,焉得虎子
ydi=1,一大串
ydid=1,一定程度
ydiy=1,远渡重洋
ydj=1,一等奖
ydjd=1,一定阶段
ydk=1,一大口
ydkb=1,有点恐怖
ydkv=1,有点夸张
ydkx=1,有点可惜
ydky=1,一定可以
ydl=1,意大利
ydld=1,一刀两断
ydm=1,源代码
ydmf=1,有点麻烦
ydmm=1,有点迷茫
ydn=1,雅典娜
ydp=1,一大片
ydq=1,一大群
ydqx=1,以大欺小
ydr=1,有的人
ydrl=1,应答如流
yds=1,胰岛素
ydsi=1,约定俗成
ydt=1,冤大头
ydtb=1,原地踏步
ydu=1,有点事
yduj=1,一段时间
yduq=1,有待商榷
ydur=1,诱敌深入
yduw=1,有点失望
ydv=1,用得着
ydvc=1,应对之策
ydvy=1,因地制宜
ydw=1,亚丁湾
ydwk=1,一睹为快
ydwm=1,羊大为美
ydwt=1,有点问题
ydx=1,运动鞋
ydxu=1,异端邪说
ydy=1,印度洋
ydyb=1,一点也不
ydyd=1,一点一滴
ydyh=1,有点遗憾
ydyp=1,移动硬盘
ydyq=1,压倒一切
ydys=1,有点意思
ydyu=1,有得有失
ydyx=1,有点印象
ydz=1,一大早
ydzh=1,一肚子火
ydzq=1,一肚子气
yebf=1,引而不发
yedl=1,掩耳盗铃
yedm=1,以耳代目
yedt=1,悦耳动听
yefl=1,养儿防老
yeie=1,以讹传讹
yeue=1,有二说二
yewx=1,言而无信
yeyx=1,言而有信
yez=1,幺蛾子
yf=1,缘分
yfbc=1,以防不测
yfbd=1,原封不动
yfbq=1,艳福不浅
yfby=1,有法必依
yfdf=1,要风得风
yfdg=1,一夫当关
yfdq=1,一夫多妻
yffu=1,一帆风顺
yfgy=1,一分耕耘
yfh=1,一番话
yfit=1,一飞冲天
yfk=1,预付款
yfku=1,一番口舌
yfky=1,有法可依
yfl=1,引发了
yfld=1,幼发拉底
yfly=1,有凤来仪
yfm=1,一方面
yfmu=1,一方面是
yfny=1,吟风弄月
yfq=1,一分钱
yfqj=1,一发千钧
yfru=1,亦复如是
yfsu=1,严防死守
yfsv=1,约法三章
yfsx=1,用非所学
yftx=1,有福同享
yfty=1,义愤填膺
yfuh=1,一分收获
yfv=1,一分钟
yfvf=1,有夫之妇
yfvv=1,阴风阵阵
yfw=1,又分为
yfwe=1,一分为二
yfwy=1,以防万一
yfx=1,一封信
yfy=1,依附于
yfyf=1,愚夫愚妇
yfym=1,一分一秒
yfyq=1,一夫一妻
yfyr=1,应付裕如
yfys=1,移风易俗
yfyw=1,阳奉阴违
yfyy=1,吟风咏月
yfzr=1,应付自如
yg=1,应该
ygb=1,鹰钩鼻
ygbf=1,一个部分
ygbh=1,应该不会
ygbm=1,雁过拔毛
ygbu=1,应该不是
ygbv=1,一官半职
ygby=1,因果报应
ygc=1,一个词
ygcl=1,阳光灿烂
ygd=1,一个点
ygdd=1,阳关大道
ygdf=1,一个地方
ygdl=1,一个道理
ygdl=1,一个顶俩
ygdv=1,一个多钟
ygdx=1,一个东西
ygdy=1,一个多月
yge=1,压根儿
ygef=1,有感而发
ygeg=1,一个二个
ygej=1,一干二净
ygel=1,一概而论
yger=1,鱼贯而入
ygf=1,一公分
ygfi=1,仰观俯察
ygfj=1,以古非今
ygfm=1,一个方面
ygfq=1,异国风情
ygg=1,一个个
yggj=1,一个国家
yggx=1,因果关系
yggy=1,云贵高原
ygh=1,一锅烩
yghl=1,叶公好龙
yghx=1,以观后效
ygii=1,衣冠楚楚
ygj=1,一个劲
ygjd=1,一个角度
ygje=1,一个劲儿
ygjh=1,一个机会
ygjm=1,压根就没
ygky=1,应该可以
ygl=1,英格兰
yglb=1,一个礼拜
yglg=1,一个两个
yglh=1,一个来回
ygll=1,眼观六路
yglu=1,雁过留声
yglv=1,一国两制
yglz=1,一个例子
ygmm=1,阳光明媚
ygmv=1,欲盖弥彰
ygmy=1,压根没有
ygmz=1,一个模子
ygne=1,一股脑儿
ygp=1,荧光屏
ygqu=1,言过其实
ygr=1,一个人
ygsj=1,勇冠三军
ygsl=1,眼观四路
ygtj=1,一个条件
ygtq=1,雨过天晴
ygtx=1,异国他乡
ygu=1,应该是
ygud=1,眼高手低
yguh=1,一个社会
yguj=1,一个世纪
yguq=1,一个事情
yguu=1,应该说是
yguv=1,一个手指
yguw=1,一个上午
ygv=1,一个钟
ygvg=1,一个中国
ygvi=1,有功之臣
ygvq=1,阳刚之气
ygvt=1,一个钟头
ygvu=1,倚官仗势
ygvv=1,言归正传
ygvx=1,一个中心
ygvy=1,应该这样
ygwt=1,一个问题
ygwu=1,一个晚上
ygx=1,有关系
ygxf=1,一个想法
ygxq=1,一个星期
ygxu=1,一个小时
ygxw=1,一个下午
ygy=1,一个月
ygyd=1,眼高于顶
ygyg=1,一个一个
ygyh=1,言归于好
ygyj=1,有根有据
ygym=1,忧国忧民
ygys=1,一个意思
ygyu=1,愚公移山
ygyw=1,莺歌燕舞
ygyy=1,一个原因
ygz=1,一个字
ygzl=1,油光锃亮
ygzq=1,一鼓作气
yhbs=1,阴魂不散
yhbt=1,有何不同
yhbv=1,烟花爆竹
yhby=1,一呼百应
yhdd=1,玉皇大帝
yhdf=1,因祸得福
yhdx=1,银河倒泻
yhej=1,一挥而就
yhes=1,一哄而散
yheu=1,一哄而上
yhfg=1,月黑风高
yhfu=1,欲火焚身
yhgg=1,引吭高歌
yhhu=1,有话好说
yhis=1,雨后春笋
yhiu=1,浴火重生
yhjm=1,移花接木
yhku=1,严寒酷暑
yhll=1,眼花缭乱
yhlx=1,烟花柳巷
yhmp=1,与虎谋皮
yhnt=1,欲壑难填
yhqv=1,迂回曲折
yht=1,雨花台
yhu=1,一回事
yhuu=1,引火烧身
yhv=1,与会者
yhvj=1,有何指教
yhvu=1,有话直说
yhvy=1,也很重要
yhwc=1,倚红偎翠
yhwl=1,有害无利
yhwq=1,贻害无穷
yhwy=1,有害无益
yhxi=1,异乎寻常
yhxv=1,鱼和熊掌
yhyu=1,有话要说
yhzs=1,炎黄子孙
yibb=1,一成不变
yibd=1,扬长避短
yibr=1,一尘不染
yibx=1,阳春白雪
yidj=1,已成定局
yidy=1,一锤定音
yiec=1,一差二错
yief=1,一触而发
yieq=1,扬长而去
yijf=1,一触即发
yijr=1,语出惊人
yimd=1,夜长梦多
yimv=1,一筹莫展
yisy=1,阳春三月
yiuj=1,言传身教
yiwg=1,腰缠万贯
yiwn=1,遗臭万年
yiww=1,运筹帷幄
yixd=1,以诚相待
yiyc=1,阴差阳错
yiyh=1,一唱一和
yiyx=1,宜嗔宜喜
yjbl=1,有机玻璃
yjbq=1,玉洁冰清
yjbv=1,一蹶不振
yjbx=1,应接不暇
yjcv=1,引咎辞职
yjcx=1,一决雌雄
yjdj=1,有简打简
yjdk=1,油尽灯枯
yjdl=1,引颈待戮
yjdr=1,以己度人
yjft=1,用进废退
yjgu=1,夜静更深
yjgx=1,一决高下
yjh=1,一句话
yjhi=1,有机合成
yjhk=1,养家糊口
yjhx=1,衣锦还乡
yjhy=1,欲拒还迎
yjim=1,一举成名
yjix=1,一箭穿心
yjiy=1,殃及池鱼
yjjd=1,引经据典
yjjg=1,远交近攻
yjki=1,有机可乘
yjld=1,一举两得
yjlh=1,有句老话
yjls=1,腰肌劳损
yjlv=1,以假乱真
yjlv=1,冤家路窄
yjlx=1,一家老小
yjny=1,也就那样
yjqx=1,一见倾心
yjrg=1,一见如故
yjsk=1,一家三口
yjsz=1,语惊四座
yjtq=1,异军突起
yjud=1,一箭双雕
yjul=1,引颈受戮
yjuq=1,一件事情
yjuu=1,也就是说
yjvd=1,一箭之地
yjvi=1,一技之长
yjvq=1,一见钟情
yjvs=1,一己之私
yjvu=1,远见卓识
yjvv=1,一家之主
yjvy=1,一家之言
yjvz=1,欲加之罪
yjwg=1,殃及无辜
yjwl=1,有教无类
yjwm=1,远近闻名
yjwt=1,有进无退
yjwx=1,有惊无险
yjx=1,预见性
yjxj=1,用尽心机
yjxr=1,养精蓄锐
yjxy=1,以儆效尤
yjyc=1,有鉴于此
yjyc=1,言尽于此
yjyd=1,一举一动
yjyg=1,言简意赅
yjyg=1,咬紧牙关
yjyl=1,寓教于乐
yjyq=1,业精于勤
yjyv=1,一惊一乍
yjzl=1,牙尖嘴利
ykdx=1,医科大学
ykfv=1,亦可覆舟
ykjb=1,有口皆碑
ykjr=1,云开见日
yknd=1,有可能的
yknh=1,有可能会
yknu=1,有可能是
ykny=1,有口难言
ykq=1,一块钱
ykst=1,忆苦思甜
yktu=1,异口同声
ykv=1,眼看着
ykwl=1,欲哭无泪
ykwx=1,有口无心
ykwy=1,哑口无言
yky=1,又可以
ykyd=1,一口咬定
yl=1,原来
ylb=1,一览表
ylbd=1,意料不到
ylbj=1,一鳞半甲
ylbl=1,一了百了
ylc=1,一两次
yld=1,一两点
yldh=1,舆论大哗
yldx=1,耶鲁大学
yleq=1,一来二去
ylf=1,医疗费
ylff=1,议论纷纷
ylfi=1,一路风尘
ylfr=1,以理服人
ylg=1,一两个
ylgg=1,叶落归根
ylgm=1,用力过猛
ylgw=1,与狼共舞
ylh=1,一两回
ylhz=1,鱼龙混杂
yli=1,一连串
ylib=1,因利乘便
ylid=1,一力承当
ylii=1,疑虑重重
ylj=1,一两句
yljd=1,舆论监督
yljh=1,一两句话
yljj=1,因陋就简
ylju=1,以卵击石
ylk=1,伊拉克
ylkt=1,有利可图
yll=1,又来了
ylm=1,跃龙门
ylml=1,倚老卖老
ylmm=1,一脸迷茫
ylmr=1,一脸茫然
yln=1,一两年
ylpa=1,一路平安
ylqv=1,一落千丈
ylrc=1,原来如此
ylrj=1,夜阑人静
ylru=1,引狼入室
yls=1,一两岁
ylsd=1,英伦三岛
ylsv=1,养老送终
ylsw=1,迎来送往
ylt=1,一两天
yltj=1,有利条件
yltu=1,以卵投石
ylu=1,原来是
ylub=1,伊丽莎白
ylud=1,亚历山大
yluf=1,一路顺风
yluu=1,衣来伸手
ylvq=1,叶落知秋
ylvv=1,意料之中
ylvw=1,意料之外
ylw=1,阎罗王
ylwg=1,一脸无辜
ylwh=1,以邻为壑
ylwh=1,有利无害
ylwl=1,云里雾里
ylwu=1,与邻为善
ylwy=1,一览无余
ylx=1,依赖性
ylxd=1,以礼相待
ylxi=1,月落星沉
ylxm=1,以泪洗面
ylxp=1,一路小跑
ylxz=1,有两下子
yly=1,越来越
ylyb=1,有利有弊
ylyd=1,越来越多
ylyh=1,越来越好
ylyj=1,由来已久
ylyq=1,妖里妖气
ylyt=1,摇了摇头
ylyx=1,越来越像
ylyy=1,一劳永逸
ylz=1,一揽子
ylzd=1,夜郎自大
ym=1,郁闷
ymb=1,有毛病
ymbb=1,一毛不拔
ymbf=1,也没办法
ymd=1,一面倒
ymdx=1,一马当先
yme=1,爷们儿
ymel=1,迎面而来
ymeq=1,掩面而泣
ymfm=1,羽毛丰满
ymg=1,玉门关
ymgd=1,有目共睹
ymgg=1,妖魔鬼怪
ymgj=1,阴谋诡计
ymgx=1,也没关系
ymh=1,一抹黑
ymhv=1,鱼目混珠
ymj=1,牙买加
ymjr=1,一鸣惊人
ymju=1,颜面尽失
ymjx=1,眼冒金星
yml=1,压马路
ymlh=1,愚昧落后
ymlm=1,圆满落幕
ymlr=1,一目了然
ymlw=1,扬名立万
ymm=1,一幕幕
ymmx=1,倚门卖笑
ymmz=1,游牧民族
ymny=1,亚美尼亚
ympi=1,一马平川
ymq=1,羽毛球
ymqr=1,以貌取人
ymqy=1,缘木求鱼
ymsd=1,颜面扫地
ymtl=1,与民同乐
ymtq=1,扬眉吐气
ymu=1,也没啥
ymuh=1,一目十行
ymuk=1,眼明手快
ymuw=1,英明神武
ymv=1,一秒钟
ymvc=1,一面之词
ymvj=1,一面之交
ymvu=1,验明正身
ymvv=1,揠苗助长
ymvx=1,鱼米之乡
ymwf=1,羽毛未丰
ymwh=1,一命呜呼
ymwj=1,野马无缰
ymwm=1,以梦为马
ymwu=1,有名无实
ymwv=1,愚昧无知
ymx=1,亚马逊
ymxb=1,以命相搏
ymxi=1,一脉相传
ymxl=1,眼明心亮
ymxs=1,一门心思
ymxx=1,月明星稀
ymy=1,有没有
ymyh=1,越描越黑
ymyr=1,有没有人
ymyy=1,一模一样
ymz=1,夜猫子
yn=1,云南
ynb=1,一年半
ynbz=1,一年半载
yndt=1,一年到头
yneu=1,迎难而上
ynix=1,遇难成祥
ynj=1,一年级
ynqj=1,一诺千金
ynsj=1,一年四季
yntd=1,有难同当
ynu=1,云南省
ynvb=1,云泥之别
ynvc=1,一念至此
ynvi=1,一念之差
ynvj=1,一念之间
ynvx=1,一怒之下
ynwr=1,以你为荣
ynyd=1,一年一度
ynyu=1,延年益寿
ynz=1,有你在
ynzu=1,英年早逝
ynzv=1,疑难杂症
yp=1,一片
ypbx=1,一片冰心
ypdx=1,一炮打响
ypeh=1,一炮而红
ypgq=1,以偏概全
ypht=1,一抔黄土
yphy=1,一派胡言
ypjf=1,有屁就放
ypjh=1,一拍即合
ypkb=1,一片空白
ypl=1,有魄力
yplj=1,一片狼藉
ypls=1,一拍两散
ypp=1,一篇篇
yprx=1,一贫如洗
ypsu=1,一盘散沙
ypuh=1,一曝十寒
ypvl=1,一拼之力
ypy=1,硬碰硬
ypyx=1,一颦一笑
yq=1,要求
yq=1,与其
yqbl=1,移情别恋
yqbm=1,欲求不满
yqbt=1,一窍不通
yqbu=1,语气不善
yqbv=1,一钱不值
yqby=1,有求必应
yqd=1,优缺点
yqdl=1,玉砌雕阑
yqdu=1,有趣的是
yqeb=1,一穷二白
yqei=1,一清二楚
yqf=1,右前方
yqff=1,意气风发
yqfx=1,粤犬吠雪
yqgz=1,欲擒故纵
yqh=1,邀请函
yqhd=1,油腔滑调
yqhi=1,一气呵成
yqit=1,怨气冲天
yqj=1,元器件
yqkj=1,勇气可嘉
yql=1,用起来
yqlr=1,以强凌弱
yqms=1,以权谋私
yqn=1,一千年
yqnh=1,摇旗呐喊
yqr=1,有钱人
yqru=1,由浅入深
yqrx=1,一腔热血
yqsi=1,用其所长
yqsy=1,一切随缘
yqtg=1,异曲同工
yqtx=1,有期徒刑
yqu=1,尤其是
yqv=1,有气质
yqvh=1,一丘之貉
yqvx=1,一气之下
yqw=1,一千万
yqwh=1,有去无回
yqwl=1,有气无力
yqwu=1,鸦雀无声
yqx=1,涌泉穴
yqxg=1,偃旗息鼓
yqxt=1,意气相投
yqy=1,有求于
yqyg=1,一瘸一拐
yqyh=1,一前一后
yqyj=1,寓情于景
yqyl=1,于情于理
yqyn=1,有求于你
yqyq=1,予取予求
yqyq=1,阴晴圆缺
yqyr=1,有求于人
yqyu=1,意气用事
yqyx=1,怡情悦性
yqyy=1,有情有义
yrbd=1,用人不当
yrbu=1,遇人不淑
yrbx=1,仰人鼻息
yrby=1,用人不疑
yrdd=1,一人得道
yrej=1,迎刃而解
yrem=1,掩人耳目
yreu=1,油然而生
yrey=1,因人而异
yrfb=1,与人方便
yrfv=1,易如反掌
yrgd=1,优柔寡断
yrgw=1,依然故我
yrhg=1,雍容华贵
yrj=1,愚人节
yrjr=1,毅然决然
yrjr=1,一荣俱荣
yrjw=1,一如既往
yrjz=1,与日俱增
yrkg=1,以柔克刚
yrku=1,贻人口实
yrnd=1,有容乃大
yrql=1,一日千里
yrrg=1,依然如故
yrru=1,引人入胜
yrrv=1,游人如织
yrsc=1,一日三餐
yrsq=1,一日三秋
yrsx=1,一日三省
yrtl=1,艳如桃李
yrux=1,哑然失笑
yrvm=1,引人注目
yrvu=1,跃然纸上
yrvx=1,一人之下
yrwb=1,以人为本
yrwj=1,以人为镜
yrwu=1,与人为善
yrwu=1,阅人无数
yryl=1,映入眼帘
yryy=1,游刃有余
yrzr=1,庸人自扰
ysbg=1,一丝不挂
ysbg=1,一丝不苟
ysbh=1,要死不活
ysbt=1,腰酸背痛
yseg=1,一扫而光
ysek=1,一扫而空
ysfl=1,云散风流
ysgu=1,雅俗共赏
yshf=1,严丝合缝
ysjs=1,一损俱损
ysl=1,以色列
yslb=1,伊斯兰堡
ysq=1,压岁钱
ysu=1,也算是
ysuy=1,野蔌山肴
yswb=1,营私舞弊
yswp=1,鱼死网破
yswy=1,有损无益
ysyh=1,一丝一毫
yszw=1,有所作为
ytbw=1,有条不紊
ytdw=1,一天到晚
yte=1,英特尔
ytfm=1,油头粉面
ytgu=1,迎头赶上
ythn=1,摇头晃脑
ythq=1,一团和气
ytht=1,一塌糊涂
ythy=1,言谈话语
ytit=1,仰天长叹
ytjc=1,言听计从
ytjh=1,一统江湖
ytjv=1,言谈举止
ytl=1,一条路
ytlm=1,一团乱麻
ytsu=1,一潭死水
yttj=1,迎头痛击
yttx=1,一统天下
ytun=1,窈窕淑女
ytur=1,应天顺人
ytvd=1,勇挑重担
ytvx=1,晕头转向
ytwf=1,仪态万方
ytwj=1,以退为进
ytwk=1,一吐为快
ytwr=1,有天无日
ytwu=1,一头雾水
ytxl=1,蝇头小利
ytyl=1,有条有理
ytyr=1,怨天尤人
ytyw=1,有头有尾
ytyy=1,一天一夜
yubb=1,一手包办
yubh=1,一时半会
yubk=1,一时半刻
yubv=1,掩饰不住
yubx=1,一声不响
yuch=1,一手策划
yudl=1,遗世独立
yudw=1,野生动物
yueg=1,一闪而过
yuen=1,一石二鸟
yuex=1,由上而下
yufh=1,有伤风化
yufm=1,衣食父母
yugj=1,与世隔绝
yuhf=1,燕瘦环肥
yuhq=1,一生何求
yuht=1,一时糊涂
yuhx=1,游手好闲
yuib=1,因势乘便
yuic=1,与世长辞
yuid=1,一时冲动
yujf=1,玉石俱焚
yujj=1,与时俱进
yujl=1,与生俱来
yuld=1,因势利导
yulf=1,玉树临风
yult=1,优胜劣汰
yumx=1,烟视媚行
yunn=1,饮食男女
yuqj=1,饮食起居
yurc=1,也是如此
yurj=1,夜深人静
yusk=1,一时三刻
yusy=1,饮水思源
yutr=1,一视同仁
yutt=1,一手托天
yuud=1,以少胜多
yuud=1,一身是胆
yuuf=1,以身试法
yuuu=1,一试身手
yuvh=1,衣食住行
yuvj=1,一时之间
yuvn=1,有生之年
yuvt=1,一手遮天
yuvu=1,有识之士
yuvv=1,由始至终
yuvx=1,衣食住行
yuwb=1,于事无补
yuwi=1,一事无成
yuwk=1,有恃无恐
yuwl=1,一时无两
